11|simple_facts-3553518d3b|8cb2abb5ae0980e9ceed6c548d226eaadd15e17001eff6ed6e68d4028cd4996b|{"model":"echo","provider_impl":"echo"}|0|What is acrophobia a fear of?||||||2026-06-17T11:32:11.425566+00:00
12|simple_facts-55a4bf1506|8cb2abb5ae0980e9ceed6c548d226eaadd15e17001eff6ed6e68d4028cd4996b|{"model":"echo","provider_impl":"echo"}|0|What is the name of the Chinese philosophical system that emphasizes harmony with nature?||||||2026-06-17T11:32:11.425777+00:00
13|simple_facts-03c26255f3|8cb2abb5ae0980e9ceed6c548d226eaadd15e17001eff6ed6e68d4028cd4996b|{"model":"echo","provider_impl":"echo"}|0|What is the 4th letter of the Greek alphabet?||||||2026-06-17T11:32:11.425986+00:00
14|simple_facts-1c89a8e3be|8cb2abb5ae0980e9ceed6c548d226eaadd15e17001eff6ed6e68d4028cd4996b|{"model":"echo","provider_impl":"echo"}|0|How many dots appear on a pair of dice?||||||2026-06-17T11:32:11.426385+00:00
15|simple_facts-29a06ad821|8cb2abb5ae0980e9ceed6c548d226eaadd15e17001eff6ed6e68d4028cd4996b|{"model":"echo","provider_impl":"echo"}|0|Who was the Ancient Greek God of the Sun?||||||2026-06-17T11:32:11.426677+00:00
16|simple_facts-469c059fea|8cb2abb5ae0980e9ceed6c548d226eaadd15e17001eff6ed6e68d4028cd4996b|{"model":"echo","provider_impl":"echo"}|0|Aureolin is a shade of what color?||||||2026-06-17T11:32:11.427206+00:00
17|simple_facts-5097663010|8cb2abb5ae0980e9ceed6c548d226eaadd15e17001eff6ed6e68d4028cd4996b|{"model":"echo","provider_impl":"echo"}|0|How many faces does a Dodecahedron have?||||||2026-06-17T11:32:11.427491+00:00
18|simple_facts-0d0f044c1e|8cb2abb5ae0980e9ceed6c548d226eaadd15e17001eff6ed6e68d4028cd4996b|{"model":"echo","provider_impl":"echo"}|0|How many minutes are in a full week?||||||2026-06-17T11:32:11.427727+00:00
19|simple_facts-5fb6f71390|8cb2abb5ae0980e9ceed6c548d226eaadd15e17001eff6ed6e68d4028cd4996b|{"model":"echo","provider_impl":"echo"}|0|Where would you be if you were standing on the Spanish Steps?||||||2026-06-17T11:32:11.428078+00:00
20|simple_facts-ca8295fdf6|8cb2abb5ae0980e9ceed6c548d226eaadd15e17001eff6ed6e68d4028cd4996b|{"model":"echo","provider_impl":"echo"}|0|What city is known as The Eternal City?||||||2026-06-17T11:32:11.428468+00:00
21|simple_facts-e805b92a7a|8cb2abb5ae0980e9ceed6c548d226eaadd15e17001eff6ed6e68d4028cd4996b|{"model":"echo","provider_impl":"echo"}|0|In which country would you find Mount Kilimanjaro?||||||2026-06-17T11:32:11.428697+00:00
22|simple_facts-ff6e1bd1cf|8cb2abb5ae0980e9ceed6c548d226eaadd15e17001eff6ed6e68d4028cd4996b|{"model":"echo","provider_impl":"echo"}|0|True or false: Halloween originated as an ancient Irish festival.||||||2026-06-17T11:32:11.429516+00:00
23|simple_facts-834a5f9e70|8cb2abb5ae0980e9ceed6c548d226eaadd15e17001eff6ed6e68d4028cd4996b|{"model":"echo","provider_impl":"echo"}|0|What is the capital of Ireland?||||||2026-06-17T11:32:11.429919+00:00
24|simple_facts-d1fbb2d7cb|8cb2abb5ae0980e9ceed6c548d226eaadd15e17001eff6ed6e68d4028cd4996b|{"model":"echo","provider_impl":"echo"}|0|What is the state capital of New York?||||||2026-06-17T11:32:11.430419+00:00
25|simple_facts-5d46fe9595|8cb2abb5ae0980e9ceed6c548d226eaadd15e17001eff6ed6e68d4028cd4996b|{"model":"echo","provider_impl":"echo"}|0|What is the smallest U.S. state by area?||||||2026-06-17T11:32:11.430632+00:00
26|simple_facts-c98fb1a40c|8cb2abb5ae0980e9ceed6c548d226eaadd15e17001eff6ed6e68d4028cd4996b|{"model":"echo","provider_impl":"echo"}|0|What river flows through the Grand Canyon?||||||2026-06-17T11:32:11.430827+00:00
27|simple_facts-6d93da5541|8cb2abb5ae0980e9ceed6c548d226eaadd15e17001eff6ed6e68d4028cd4996b|{"model":"echo","provider_impl":"echo"}|0|True or false: Holland is a region in The Netherlands?||||||2026-06-17T11:32:11.431224+00:00
28|simple_facts-85e44f3c53|8cb2abb5ae0980e9ceed6c548d226eaadd15e17001eff6ed6e68d4028cd4996b|{"model":"echo","provider_impl":"echo"}|0|What is the capital of Canada?||||||2026-06-17T11:32:11.431431+00:00
29|simple_facts-6c3396ab0e|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:27.727375+00:00
30|simple_facts-6f15ed24ec|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:27.757458+00:00
31|simple_facts-2181fb382d|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:27.782503+00:00
32|simple_facts-d16a6169d0|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:27.806889+00:00
33|simple_facts-f5d3f4b24b|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:27.831268+00:00
34|simple_facts-413c6b2e37|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:27.855189+00:00
35|simple_facts-7d5be28ddd|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:27.877338+00:00
36|simple_facts-afd8036252|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:27.900523+00:00
37|simple_facts-2fa6e4b65c|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:27.922933+00:00
38|simple_facts-5c03ae8729|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:27.956363+00:00
39|simple_facts-3553518d3b|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:27.981201+00:00
40|simple_facts-55a4bf1506|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:28.005480+00:00
41|simple_facts-03c26255f3|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:28.029439+00:00
42|simple_facts-1c89a8e3be|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:28.052951+00:00
43|simple_facts-29a06ad821|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:28.076157+00:00
44|simple_facts-469c059fea|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:28.100312+00:00
45|simple_facts-5097663010|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:28.123535+00:00
46|simple_facts-0d0f044c1e|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:28.146945+00:00
47|simple_facts-5fb6f71390|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:28.172544+00:00
48|simple_facts-ca8295fdf6|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:28.196718+00:00
49|simple_facts-e805b92a7a|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:28.220787+00:00
50|simple_facts-ff6e1bd1cf|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:28.244724+00:00
51|simple_facts-834a5f9e70|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:28.268814+00:00
52|simple_facts-d1fbb2d7cb|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:28.293324+00:00
53|simple_facts-5d46fe9595|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:28.316670+00:00
54|simple_facts-c98fb1a40c|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:28.340072+00:00
55|simple_facts-6d93da5541|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:28.362923+00:00
56|simple_facts-85e44f3c53|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|0||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:41:28.386241+00:00
57|simple_facts-6c3396ab0e|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|1||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:43:59.428265+00:00
58|simple_facts-6f15ed24ec|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|1||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:43:59.456116+00:00
59|simple_facts-2181fb382d|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|1||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:43:59.484520+00:00
60|simple_facts-d16a6169d0|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|1||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:43:59.513145+00:00
61|simple_facts-f5d3f4b24b|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|1||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:43:59.542061+00:00
62|simple_facts-413c6b2e37|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|1||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:43:59.570987+00:00
63|simple_facts-7d5be28ddd|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|1||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:43:59.599135+00:00
64|simple_facts-afd8036252|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|1||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:43:59.628058+00:00
65|simple_facts-2fa6e4b65c|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|1||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:43:59.655629+00:00
66|simple_facts-5c03ae8729|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|1||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:43:59.683908+00:00
67|simple_facts-3553518d3b|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|1||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:43:59.712258+00:00
68|simple_facts-55a4bf1506|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|1||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:43:59.740859+00:00
69|simple_facts-03c26255f3|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|1||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:43:59.769825+00:00
70|simple_facts-1c89a8e3be|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|1||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:43:59.797746+00:00
71|simple_facts-29a06ad821|ce814e615daeaf2b94cd1820b443dc5d685c68a00e19317686e08e66c512362e|{"backend_version":"none","model":"openai/Qwen/Qwen3-Next-80B-A3B-Thinking-FP8","temperature":0.7}|1||||||InternalServerError: litellm.InternalServerError: InternalServerError: OpenAIException - Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.|2026-06-17T11:43:59.826309+00:00
